country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,timestamp
DEU,1,1,Resort Hotel,0,0.012464466669719431,2017-06-26
ISR,31,0,City Hotel,0,0.24024589336021443,2017-06-26
BEL,25,0,City Hotel,0,0.12579811588380674,2017-06-26
LUX,44,0,City Hotel,1,0.532477554917604,2017-06-26
NLD,205,0,City Hotel,0,0.018635069693747557,2017-06-26
BEL,95,0,City Hotel,0,0.048406217412917334,2017-06-26
FRA,107,0,City Hotel,0,0.18937229866791463,2017-06-26
DEU,159,0,City Hotel,0,0.03919863898531555,2017-06-26
DEU,204,0,City Hotel,0,0.02361643549576232,2017-06-26
DEU,204,0,City Hotel,0,0.02361643549576232,2017-06-26
IRL,64,0,City Hotel,0,0.11144234903040745,2017-06-26
GBR,152,0,City Hotel,0,0.11408044204856682,2017-06-26
IRL,82,0,City Hotel,0,0.088887058946935,2017-06-26
AUS,0,0,City Hotel,0,0.12000524898411119,2017-06-26
GBR,45,0,City Hotel,0,0.257105370610523,2017-06-26
DEU,65,0,City Hotel,0,0.11789814447563053,2017-06-26
NLD,121,0,City Hotel,0,0.027461366107507226,2017-06-26
NOR,133,0,City Hotel,0,0.013546596524368534,2017-06-26
GBR,26,0,City Hotel,0,0.2599178338323412,2017-06-26
DNK,2,1,Resort Hotel,0,0.003477243923590829,2017-06-26
BEL,46,0,City Hotel,0,0.12419337129906698,2017-06-26
GBR,58,0,City Hotel,0,0.2364705639248144,2017-06-26
IRN,25,0,City Hotel,1,0.870180409426339,2017-06-26
CHE,181,1,City Hotel,0,0.0032416218108431752,2017-06-26
PRT,1,1,City Hotel,0,0.017716829303227107,2017-06-26
GBR,15,0,City Hotel,0,0.2599178338323412,2017-06-26
NLD,7,0,City Hotel,0,0.1411391525220319,2017-06-26
FRA,34,0,City Hotel,0,0.27506021935924946,2017-06-26
DEU,37,0,City Hotel,0,0.13389259009391052,2017-06-26
SVN,115,0,City Hotel,0,0.11929459194706771,2017-06-26
GBR,112,0,City Hotel,0,0.1455385614544664,2017-06-26
CHE,107,0,City Hotel,0,0.19614054509818216,2017-06-26
PRT,28,1,City Hotel,0,0.008448101114112878,2017-06-26
PRT,172,1,Resort Hotel,0,0.004807320525869452,2017-06-26
PRT,172,0,Resort Hotel,0,0.4532357020042472,2017-06-26
DEU,166,0,City Hotel,0,0.02361643549576232,2017-06-26
POL,239,1,Resort Hotel,0,0.00042712580805735013,2017-06-26
PRT,321,0,Resort Hotel,0,0.2565119422464943,2017-06-26
SAU,50,0,City Hotel,1,0.9173060574824702,2017-06-26
FRA,113,0,City Hotel,0,0.18937229866791463,2017-06-26
ITA,166,0,City Hotel,0,0.04728938657490366,2017-06-26
FIN,147,0,City Hotel,0,0.01264362771072058,2017-06-26
GBR,121,0,City Hotel,0,0.10195031435959266,2017-06-26
ESP,5,0,City Hotel,0,0.161573744399027,2017-06-26
BEL,36,0,City Hotel,0,0.12419337129906698,2017-06-26
GBR,293,0,Resort Hotel,0,0.023308489909845753,2017-06-26
GBR,278,0,Resort Hotel,0,0.014379092661960037,2017-06-26
FRA,14,0,City Hotel,0,0.2779955930516886,2017-06-26
NLD,149,0,City Hotel,0,0.03103502200222029,2017-06-26
RUS,6,1,Resort Hotel,0,0.0036222288693608606,2017-06-26
PRT,8,0,Resort Hotel,1,0.6100773219243502,2017-06-26
ESP,121,1,Resort Hotel,0,0.0010764165595035227,2017-06-26
GBR,139,0,City Hotel,0,0.10195031435959266,2017-06-26
FRA,44,0,City Hotel,0,0.27506021935924946,2017-06-26
GBR,264,0,Resort Hotel,0,0.014379092661960037,2017-06-26
AUS,367,0,City Hotel,0,0.006976296398098159,2017-06-26
AUS,367,0,City Hotel,0,0.006976296398098159,2017-06-26
NLD,126,0,City Hotel,0,0.027461366107507226,2017-06-26
GBR,283,0,Resort Hotel,0,0.13671793277165023,2017-06-26
PRT,4,0,City Hotel,1,0.7294953430180765,2017-06-26
ITA,77,0,City Hotel,0,0.17583751569025494,2017-06-26
ITA,31,0,City Hotel,0,0.23222910491781568,2017-06-26
CHN,25,0,City Hotel,1,0.6577700046151296,2017-06-26
GBR,3,0,City Hotel,0,0.31900448061228015,2017-06-26
POL,239,0,Resort Hotel,0,0.006237668265813935,2017-06-26
FRA,0,0,City Hotel,0,0.3533589140065247,2017-06-26
PAK,25,0,City Hotel,1,0.9328105918501716,2017-06-26
PRT,25,0,City Hotel,1,0.6958593123650985,2017-06-26
BRA,35,0,City Hotel,0,0.4388515980072245,2017-06-26
GBR,219,0,City Hotel,0,0.08331536941038942,2017-06-26
BEL,25,0,City Hotel,0,0.12579811588380674,2017-06-26
NOR,182,0,City Hotel,0,0.009150535516057207,2017-06-26
MAR,25,0,City Hotel,0,0.054741788394439675,2017-06-26
IND,25,0,City Hotel,1,0.5844876417901931,2017-06-26
JPN,31,0,City Hotel,0,0.06041616560528804,2017-06-26
DNK,99,0,City Hotel,0,0.1410910748290346,2017-06-26
DEU,25,0,City Hotel,0,0.13560325690239586,2017-06-26
FRA,54,0,City Hotel,0,0.27506021935924946,2017-06-26
PRT,2,1,Resort Hotel,0,0.00661873799602207,2017-06-26
JPN,31,0,City Hotel,0,0.06041616560528804,2017-06-26
ITA,31,0,City Hotel,0,0.23222910491781568,2017-06-26
ITA,77,0,City Hotel,0,0.17583751569025494,2017-06-26
RUS,30,0,City Hotel,1,0.6093224790931577,2017-06-26
JPN,31,0,City Hotel,0,0.06041616560528804,2017-06-26
IRL,57,0,City Hotel,0,0.12668676418418115,2017-06-26
ESP,51,0,City Hotel,0,0.13389259009391052,2017-06-26
USA,25,0,City Hotel,0,0.3496645607355627,2017-06-26
CHN,0,0,City Hotel,1,0.5509769531749835,2017-06-26
JPN,31,0,City Hotel,0,0.06041616560528804,2017-06-26
PRT,5,0,City Hotel,1,0.7059967484226786,2017-06-27
NLD,1,0,City Hotel,0,0.38721885372814546,2017-06-27
PRT,5,0,City Hotel,1,0.7059967484226786,2017-06-27
GBR,261,0,Resort Hotel,0,0.014379092661960037,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
PRT,192,0,Resort Hotel,0,0.4532357020042472,2017-06-27
PRT,84,1,Resort Hotel,0,0.004433564164422846,2017-06-27
PRT,84,0,Resort Hotel,1,0.51978203680341,2017-06-27
USA,272,0,City Hotel,0,0.0418724903767149,2017-06-27
CN,112,1,Resort Hotel,0,0.0005489957805631591,2017-06-27
IRL,207,0,Resort Hotel,0,0.014169228808458242,2017-06-27
GBR,50,0,Resort Hotel,0,0.06734072155638035,2017-06-27
IRL,90,0,Resort Hotel,0,0.022206294578108514,2017-06-27
GBR,253,0,Resort Hotel,0,0.014379092661960037,2017-06-27
GBR,220,0,Resort Hotel,0,0.029827898162342666,2017-06-27
GBR,220,0,Resort Hotel,0,0.029827898162342666,2017-06-27
GBR,220,0,Resort Hotel,0,0.029827898162342666,2017-06-27
PRT,152,0,Resort Hotel,1,0.5324029945611779,2017-06-27
POL,268,0,Resort Hotel,0,0.006237668265813935,2017-06-27
POL,270,0,Resort Hotel,0,0.006237668265813935,2017-06-27
CN,112,0,Resort Hotel,0,0.006931912586634813,2017-06-27
PRT,36,0,Resort Hotel,1,0.581851262287124,2017-06-27
MAR,0,0,Resort Hotel,0,0.03811144543634637,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
JPN,2,0,City Hotel,0,0.10232642914202977,2017-06-27
USA,272,0,City Hotel,0,0.0418724903767149,2017-06-27
PRT,7,0,Resort Hotel,1,0.6100773219243502,2017-06-27
PRT,7,0,Resort Hotel,1,0.6100773219243502,2017-06-27
PRT,2,0,City Hotel,1,0.7613576596355415,2017-06-27
FRA,1,0,City Hotel,0,0.46404331299736207,2017-06-27
NOR,168,0,City Hotel,0,0.009150535516057207,2017-06-27
GBR,164,1,City Hotel,0,0.005876396082657941,2017-06-27
BRA,0,0,City Hotel,0,0.38414925939055367,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
GBR,142,0,City Hotel,0,0.10195031435959266,2017-06-27
DEU,204,0,City Hotel,0,0.02361643549576232,2017-06-27
RUS,213,0,City Hotel,0,0.24028666233473597,2017-06-27
DEU,45,0,City Hotel,0,0.13389259009391052,2017-06-27
IRL,50,0,City Hotel,0,0.12668676418418115,2017-06-27
PRI,5,0,City Hotel,0,0.24970438920710827,2017-06-27
PRT,5,0,City Hotel,1,0.7059967484226786,2017-06-27
GBR,15,0,City Hotel,0,0.2599178338323412,2017-06-27
GBR,122,0,City Hotel,0,0.10195031435959266,2017-06-27
DEU,78,0,City Hotel,0,0.09417472160872421,2017-06-27
NOR,129,0,City Hotel,0,0.013546596524368534,2017-06-27
CHE,2,0,City Hotel,0,0.39898384037738777,2017-06-27
DEU,5,0,City Hotel,0,0.161573744399027,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
PRT,1,0,City Hotel,1,0.8422956635560859,2017-06-27
USA,2,0,City Hotel,0,0.4284852869022373,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
FRA,162,0,City Hotel,0,0.14665961389155507,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
IRL,28,0,City Hotel,0,0.12831900631863996,2017-06-27
GBR,124,0,City Hotel,0,0.10195031435959266,2017-06-27
FRA,238,0,City Hotel,0,0.04341467356501483,2017-06-27
FRA,186,0,City Hotel,0,0.0924709429468493,2017-06-27
FRA,186,0,City Hotel,0,0.0924709429468493,2017-06-27
GBR,102,0,City Hotel,0,0.1455385614544664,2017-06-27
PRT,22,0,City Hotel,1,0.6958593123650985,2017-06-27
GBR,368,0,City Hotel,0,0.06589943123296753,2017-06-27
GBR,368,0,City Hotel,0,0.06589943123296753,2017-06-27
GBR,368,0,City Hotel,0,0.06589943123296753,2017-06-27
GBR,16,0,City Hotel,0,0.2599178338323412,2017-06-27
GBR,22,0,City Hotel,0,0.2599178338323412,2017-06-27
GBR,123,0,City Hotel,0,0.10195031435959266,2017-06-27
GBR,22,0,City Hotel,0,0.2599178338323412,2017-06-27
NLD,99,0,City Hotel,0,0.04171989640096711,2017-06-27
FRA,162,0,City Hotel,0,0.14665961389155507,2017-06-27
GBR,123,0,City Hotel,0,0.10195031435959266,2017-06-27
FRA,233,0,City Hotel,0,0.10818149645681187,2017-06-27
USA,124,0,City Hotel,0,0.16236443183989516,2017-06-27
GBR,368,0,City Hotel,0,0.06589943123296753,2017-06-27
AUT,163,0,City Hotel,0,0.01264362771072058,2017-06-27
PRT,115,0,City Hotel,1,0.7294971501430226,2017-06-27
PRT,163,0,City Hotel,1,0.6360304992948599,2017-06-27
GBR,368,0,City Hotel,0,0.06589943123296753,2017-06-27
GBR,22,0,City Hotel,0,0.2599178338323412,2017-06-27
GBR,368,0,City Hotel,0,0.06589943123296753,2017-06-27
BRA,151,1,City Hotel,0,0.004074757400493301,2017-06-27
USA,124,0,City Hotel,0,0.16236443183989516,2017-06-27
USA,22,0,City Hotel,0,0.3496645607355627,2017-06-27
NLD,0,0,City Hotel,0,0.21607976201695644,2017-06-27
NLD,42,0,City Hotel,0,0.10822924154242015,2017-06-27
NOR,133,0,City Hotel,0,0.013546596524368534,2017-06-27
PRT,1,0,City Hotel,1,0.8422956635560859,2017-06-27
GBR,123,0,City Hotel,0,0.10195031435959266,2017-06-27
AUT,2,0,City Hotel,0,0.07877574789839618,2017-06-27
NLD,42,0,City Hotel,0,0.10822924154242015,2017-06-27
PRT,1,0,City Hotel,1,0.8422956635560859,2017-06-27
FRA,238,0,City Hotel,0,0.04341467356501483,2017-06-27
ROU,164,0,City Hotel,0,0.014092974506295606,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-06-27
NOR,133,0,City Hotel,0,0.013546596524368534,2017-06-27
NLD,27,0,City Hotel,0,0.10965353479884406,2017-06-27
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-06-27
NLD,27,0,City Hotel,0,0.10965353479884406,2017-06-27
ESP,0,0,City Hotel,0,0.2829357079919681,2017-06-27
PRT,2,1,Resort Hotel,0,0.00661873799602207,2017-06-27
CHE,87,1,City Hotel,0,0.009019632799442961,2017-06-27
FRA,162,0,City Hotel,0,0.14665961389155507,2017-06-27
BRA,88,0,City Hotel,0,0.28034369349274557,2017-06-27
NOR,133,0,City Hotel,0,0.013546596524368534,2017-06-27
PRT,1,0,City Hotel,1,0.8422956635560859,2017-06-27
DEU,188,0,City Hotel,0,0.02361643549576232,2017-06-27
NLD,20,0,City Hotel,0,0.10965353479884406,2017-06-27
BLR,177,0,City Hotel,0,0.34567707916373663,2017-06-27
GBR,368,0,City Hotel,0,0.06589943123296753,2017-06-27
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-27
FRA,162,0,City Hotel,0,0.14665961389155507,2017-06-27
FRA,162,0,City Hotel,0,0.14665961389155507,2017-06-27
DEU,134,0,City Hotel,0,0.03471863166360978,2017-06-27
DEU,52,0,City Hotel,0,0.13389259009391052,2017-06-27
NOR,140,0,City Hotel,0,0.013546596524368534,2017-06-27
POL,8,0,City Hotel,0,0.161573744399027,2017-06-27
FRA,57,0,City Hotel,0,0.27506021935924946,2017-06-27
DNK,9,1,City Hotel,0,0.00885815691818663,2017-06-27
FRA,162,0,City Hotel,0,0.14665961389155507,2017-06-27
ROU,257,0,Resort Hotel,0,0.002429249487755288,2017-06-28
GBR,114,0,City Hotel,0,0.16204584559740703,2017-06-28
GBR,153,0,City Hotel,0,0.11408044204856682,2017-06-28
GBR,124,0,City Hotel,0,0.10195031435959266,2017-06-28
IRN,132,0,City Hotel,1,0.7772253654177173,2017-06-28
GBR,273,0,Resort Hotel,0,0.014379092661960037,2017-06-28
PRT,22,0,Resort Hotel,1,0.5985133536906496,2017-06-28
GBR,234,0,Resort Hotel,0,0.014379092661960037,2017-06-28
FRA,3,0,City Hotel,0,0.3237537396614964,2017-06-28
BRA,0,0,City Hotel,0,0.38414925939055367,2017-06-28
DEU,233,0,City Hotel,0,0.027989591651146693,2017-06-28
DEU,233,0,City Hotel,0,0.027989591651146693,2017-06-28
DEU,233,0,City Hotel,0,0.027989591651146693,2017-06-28
DEU,261,0,City Hotel,0,0.010658793890194567,2017-06-28
GBR,283,0,Resort Hotel,0,0.13671793277165023,2017-06-28
DEU,261,0,City Hotel,0,0.010658793890194567,2017-06-28
DEU,173,0,City Hotel,0,0.02361643549576232,2017-06-28
GBR,152,0,City Hotel,0,0.11408044204856682,2017-06-28
FRA,43,0,City Hotel,0,0.27506021935924946,2017-06-28
FRA,169,0,City Hotel,0,0.0924709429468493,2017-06-28
DEU,261,0,City Hotel,0,0.010658793890194567,2017-06-28
POL,11,0,City Hotel,0,0.161573744399027,2017-06-28
NLD,71,0,City Hotel,0,0.0754608694493127,2017-06-28
DEU,175,0,City Hotel,0,0.02361643549576232,2017-06-28
GBR,200,0,City Hotel,0,0.0709287698255948,2017-06-28
GBR,71,0,City Hotel,0,0.19413911771134174,2017-06-28
IRL,245,0,City Hotel,0,0.010008519423038872,2017-06-28
BRA,158,0,City Hotel,0,0.22275075759863588,2017-06-28
GBR,225,0,City Hotel,0,0.08331536941038942,2017-06-28
FRA,213,0,City Hotel,0,0.10818149645681187,2017-06-28
DEU,151,0,City Hotel,0,0.03919863898531555,2017-06-28
DEU,151,0,City Hotel,0,0.03919863898531555,2017-06-28
GBR,328,0,Resort Hotel,0,0.023308489909845753,2017-06-28
GBR,328,0,Resort Hotel,0,0.023308489909845753,2017-06-28
POL,107,0,City Hotel,0,0.052541715557134015,2017-06-28
ESP,188,0,City Hotel,0,0.02361643549576232,2017-06-28
GBR,125,0,City Hotel,0,0.10195031435959266,2017-06-28
FRA,124,0,City Hotel,0,0.13157986062002142,2017-06-28
USA,158,0,City Hotel,0,0.18024001127028508,2017-06-28
GBR,125,0,City Hotel,0,0.10195031435959266,2017-06-28
DEU,151,0,City Hotel,0,0.03919863898531555,2017-06-28
NLD,107,0,City Hotel,0,0.04171989640096711,2017-06-28
GBR,82,0,City Hotel,0,0.19413911771134174,2017-06-28
DEU,126,0,City Hotel,0,0.03471863166360978,2017-06-28
PRT,20,0,City Hotel,1,0.6958593123650985,2017-06-28
GBR,224,0,City Hotel,0,0.08331536941038942,2017-06-28
FRA,170,0,City Hotel,0,0.0924709429468493,2017-06-28
USA,178,0,City Hotel,0,0.09935878130843716,2017-06-28
USA,1,0,City Hotel,1,0.5565662973132056,2017-06-28
USA,0,0,City Hotel,0,0.309826201152574,2017-06-28
ROU,139,0,City Hotel,0,0.012445124356539513,2017-06-28
USA,0,0,City Hotel,0,0.309826201152574,2017-06-28
GBR,153,0,City Hotel,0,0.11408044204856682,2017-06-28
PRT,19,0,City Hotel,1,0.6958593123650985,2017-06-28
PRT,20,0,Resort Hotel,1,0.5985133536906496,2017-06-28
BEL,144,0,City Hotel,0,0.03607337324857357,2017-06-28
CHN,0,0,Resort Hotel,0,0.3449396833260007,2017-06-28
PRT,1,0,City Hotel,1,0.8422956635560859,2017-06-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-28
PRT,8,0,Resort Hotel,1,0.6100773219243502,2017-06-28
GBR,1,0,Resort Hotel,0,0.19781487456394403,2017-06-28
FRA,46,0,City Hotel,0,0.27506021935924946,2017-06-28
FRA,46,0,City Hotel,0,0.27506021935924946,2017-06-28
IRL,0,1,Resort Hotel,0,0.004904355105044494,2017-06-28
PRT,20,0,Resort Hotel,1,0.5985133536906496,2017-06-28
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-06-28
PRT,107,1,City Hotel,0,0.008435340418800454,2017-06-28
GBR,138,1,Resort Hotel,0,0.0013209983762037308,2017-06-28
GBR,10,0,City Hotel,0,0.2606740608812867,2017-06-28
NLD,1,0,City Hotel,0,0.38721885372814546,2017-06-28
NZL,145,0,City Hotel,1,0.5811719617225782,2017-06-28
CHE,107,1,City Hotel,0,0.005101062015790568,2017-06-28
PRT,2,1,Resort Hotel,0,0.00661873799602207,2017-06-28
GBR,128,1,Resort Hotel,0,0.0013209983762037308,2017-06-28
ITA,117,1,Resort Hotel,0,0.001489487894025389,2017-06-28
ITA,104,0,City Hotel,0,0.10217499744376171,2017-06-28
PRT,2,0,City Hotel,1,0.7613576596355415,2017-06-28
CN,146,0,Resort Hotel,0,0.005214810852101488,2017-06-28
PRT,259,0,Resort Hotel,0,0.1741752148731526,2017-06-28
GBR,51,0,Resort Hotel,0,0.06734072155638035,2017-06-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-06-28
GBR,351,0,Resort Hotel,0,0.023308489909845753,2017-06-28
NLD,0,0,City Hotel,0,0.21607976201695644,2017-06-28
PRT,22,0,Resort Hotel,1,0.5985133536906496,2017-06-28
PRT,6,0,Resort Hotel,1,0.6100773219243502,2017-06-28
GBR,152,0,City Hotel,0,0.11408044204856682,2017-06-28
ESP,8,0,City Hotel,0,0.161573744399027,2017-06-28
AUT,36,0,City Hotel,0,0.04537693205207188,2017-06-28
DEU,200,0,City Hotel,0,0.02361643549576232,2017-06-28
ITA,18,0,City Hotel,0,0.23222910491781568,2017-06-28
IRL,154,0,Resort Hotel,0,0.016433341671880482,2017-06-28
PRT,127,1,Resort Hotel,0,0.005006726994990006,2017-06-28
BRA,139,1,Resort Hotel,0,0.0020657195623523467,2017-06-28
PRT,7,0,Resort Hotel,1,0.6100773219243502,2017-06-28
DEU,15,0,City Hotel,0,0.13560325690239586,2017-06-28
PRT,6,0,City Hotel,1,0.7059967484226786,2017-06-28
GBR,19,0,City Hotel,0,0.2599178338323412,2017-06-29
PRT,21,1,Resort Hotel,0,0.006007771481601029,2017-06-29
PRT,9,0,Resort Hotel,1,0.6100773219243502,2017-06-29
PRT,0,1,Resort Hotel,0,0.007123345744162655,2017-06-29
PRT,86,0,Resort Hotel,1,0.6369732017678565,2017-06-29
SAU,128,0,City Hotel,1,0.860830691035342,2017-06-29
NOR,32,0,City Hotel,0,0.056511710932399484,2017-06-29
PRT,1,1,Resort Hotel,0,0.010662235813697763,2017-06-29
USA,66,0,City Hotel,0,0.31592330924183554,2017-06-29
AUT,148,0,Resort Hotel,0,0.005665981369379388,2017-06-29
GBR,215,0,City Hotel,0,0.08331536941038942,2017-06-29
PRT,86,0,Resort Hotel,1,0.6369732017678565,2017-06-29
USA,112,0,Resort Hotel,0,0.09026510641890022,2017-06-29
COL,9,0,Resort Hotel,0,0.10278306181725848,2017-06-29
GBR,291,0,Resort Hotel,0,0.023308489909845753,2017-06-29
GBR,175,0,City Hotel,0,0.0709287698255948,2017-06-29
GBR,177,0,Resort Hotel,0,0.025174959896433556,2017-06-29
FRA,5,1,Resort Hotel,0,0.0031781405723740833,2017-06-29
PRT,1,1,City Hotel,0,0.017716829303227107,2017-06-29
PRT,7,0,Resort Hotel,1,0.6100773219243502,2017-06-29
DEU,155,0,City Hotel,0,0.03919863898531555,2017-06-29
DEU,155,0,City Hotel,0,0.03919863898531555,2017-06-29
ESP,17,0,Resort Hotel,0,0.08059571331767551,2017-06-29
ESP,1,1,Resort Hotel,0,0.013529725879747536,2017-06-29
GBR,19,1,Resort Hotel,0,0.003298703648187859,2017-06-29
DEU,167,0,City Hotel,0,0.02361643549576232,2017-06-29
GBR,350,0,Resort Hotel,0,0.023308489909845753,2017-06-29
GBR,177,0,Resort Hotel,0,0.025174959896433556,2017-06-29
DEU,131,0,City Hotel,0,0.03471863166360978,2017-06-29
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-06-29
PRT,86,0,Resort Hotel,1,0.6369732017678565,2017-06-29
PRT,14,0,Resort Hotel,1,0.5985133536906496,2017-06-29
PRT,86,0,Resort Hotel,1,0.6369732017678565,2017-06-29
IRL,72,0,City Hotel,0,0.088887058946935,2017-06-29
PRT,4,1,Resort Hotel,0,0.00624326854610895,2017-06-29
DEU,167,0,City Hotel,0,0.02361643549576232,2017-06-29
PRT,1,1,Resort Hotel,0,0.010662235813697763,2017-06-29
PRT,86,1,Resort Hotel,0,0.006981850217407429,2017-06-29
COL,0,0,City Hotel,0,0.25860817155607274,2017-06-29
SWE,42,0,City Hotel,0,0.14395388156016942,2017-06-29
BRA,145,0,City Hotel,0,0.22275075759863588,2017-06-29
FRA,132,0,City Hotel,0,0.13157986062002142,2017-06-29
IRL,156,1,Resort Hotel,0,0.0009537230662507838,2017-06-29
BEL,184,0,City Hotel,0,0.021705456271351797,2017-06-29
USA,68,0,City Hotel,0,0.2796384564231441,2017-06-29
DEU,153,0,City Hotel,0,0.03919863898531555,2017-06-29
FRA,88,0,City Hotel,0,0.18937229866791463,2017-06-29
ESP,217,0,City Hotel,0,0.027989591651146693,2017-06-29
SWE,167,0,City Hotel,0,0.032245288792795194,2017-06-29
SWE,2,0,City Hotel,0,0.19893944521372653,2017-06-29
PRT,16,0,Resort Hotel,1,0.5985133536906496,2017-06-29
PRT,4,0,Resort Hotel,1,0.620633999200891,2017-06-29
GBR,239,0,City Hotel,0,0.04134429044409885,2017-06-29
GBR,141,0,City Hotel,0,0.10195031435959266,2017-06-29
GBR,52,0,Resort Hotel,0,0.06734072155638035,2017-06-29
GBR,14,0,City Hotel,0,0.2599178338323412,2017-06-29
NLD,150,1,City Hotel,0,0.001990915607436391,2017-06-29
PRT,147,0,City Hotel,1,0.6360304992948599,2017-06-29
USA,71,0,City Hotel,0,0.2642920058067466,2017-06-29
GBR,2,0,City Hotel,0,0.31900448061228015,2017-06-29
GBR,169,0,Resort Hotel,0,0.025174959896433556,2017-06-29
SWE,131,0,City Hotel,0,0.04720782034138223,2017-06-29
USA,0,0,City Hotel,0,0.309826201152574,2017-06-29
FIN,114,0,Resort Hotel,0,0.00786281058650632,2017-06-29
FIN,114,0,Resort Hotel,0,0.00786281058650632,2017-06-29
USA,176,0,City Hotel,0,0.09935878130843716,2017-06-29
PRT,134,0,City Hotel,1,0.6063890875622843,2017-06-29
PRT,248,0,Resort Hotel,0,0.1741752148731526,2017-06-29
IRL,151,0,Resort Hotel,0,0.016433341671880482,2017-06-29
GBR,158,0,Resort Hotel,0,0.029145694938298283,2017-06-29
GBR,165,0,City Hotel,0,0.0709287698255948,2017-06-29
ESP,126,1,City Hotel,0,0.0017680730137350786,2017-06-29
FRA,11,0,City Hotel,0,0.26489270364197043,2017-06-29
ESP,3,0,City Hotel,0,0.20384280937107063,2017-06-29
GBR,77,0,City Hotel,0,0.19413911771134174,2017-06-29
FRA,132,0,City Hotel,0,0.13157986062002142,2017-06-29
USA,119,0,City Hotel,0,0.2877266938371501,2017-06-29
FRA,132,0,City Hotel,0,0.13157986062002142,2017-06-29
GBR,303,0,Resort Hotel,0,0.023308489909845753,2017-06-29
GBR,270,0,Resort Hotel,0,0.014379092661960037,2017-06-29
DEU,234,0,Resort Hotel,0,0.00797470004727731,2017-06-29
JPN,275,0,Resort Hotel,0,0.002899616518337859,2017-06-29
NOR,33,0,City Hotel,0,0.056511710932399484,2017-06-29
DEU,191,0,City Hotel,0,0.02361643549576232,2017-06-29
PRT,122,0,Resort Hotel,1,0.5009440970575589,2017-06-29
GBR,170,0,Resort Hotel,0,0.025174959896433556,2017-06-29
ESP,24,0,Resort Hotel,0,0.08059571331767551,2017-06-29
SWE,96,0,City Hotel,0,0.06919457951453163,2017-06-29
BEL,170,0,City Hotel,0,0.021705456271351797,2017-06-29
ROU,122,0,Resort Hotel,0,0.005132332725129895,2017-06-29
FRA,132,0,City Hotel,0,0.13157986062002142,2017-06-29
GBR,330,0,City Hotel,0,0.06589943123296753,2017-06-29
BEL,174,0,City Hotel,0,0.021705456271351797,2017-06-29
GBR,100,0,City Hotel,0,0.1455385614544664,2017-06-29
IRL,151,0,Resort Hotel,0,0.016433341671880482,2017-06-29
ESP,128,0,Resort Hotel,0,0.01970221787181629,2017-06-29
GBR,13,1,Resort Hotel,0,0.003298703648187859,2017-06-29
AUT,2,0,City Hotel,0,0.07877574789839618,2017-06-29
BEL,125,0,City Hotel,0,0.03193867865917044,2017-06-29
PRT,86,1,Resort Hotel,0,0.006981850217407429,2017-06-29
